APARTMENT_ID,APARTMENT_NAME,ZONE_CODE,DIV_CODE,AREA_NAME,LOC_NAME,STREET_NAM,BIN_NO,LATITUDE,LONGTITUDE,NUMBER_OF_HOUSES,RESIDENTS,BIN_CAPACITY_KG,WASTE_GENERATION_KG_DAY,DAYS_SINCE_COLLECTION,RAIN,TEMPERATURE_C,DAY_OF_WEEK,FILL_PERCENTAGE,FILL_LEVEL
APT_09353,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Amaravathi Nagar,Amaravathi Nagar Sarathi Street,S_W191_001,12.926452,80.202915,30,70,240,32.87,1,No,30.7,1,33.3,Empty
APT_09354,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,JAYACHANDRAN NAGAR,JAYACHANDRAN NAGAR 10TH STREET,S_W191_001,12.923105,80.201058,51,211,240,58.8,2,No,34.1,2,54.3,Medium
APT_09355,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Amaravathi Nagar,Amaravathi Nagar Anna Street,S_W191_001,12.926723,80.20245,134,277,1000,91.11,4,No,34.6,2,70.3,Full
APT_09356,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,JAYACHANDRAN NAGAR,JAYACHANDRAN NAGAR 3RD MAIN ROAD,S_W191_002,12.921436,80.199186,57,234,360,101.68,1,No,33.4,3,60.7,Medium
APT_09357,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Thiruvalluvar nagar,Vidhya School Street Thiruvalluvar nagar,S_W191_001,12.912599,80.195542,217,657,500,386.55,1,No,25.8,5,100.0,Full
APT_09358,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Anna Salai,Anna Salai,G_W191_005,12.918386,80.198372,41,79,360,48.06,1,Yes,33.3,5,38.9,Empty
APT_09359,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Anna Salai,Anna Salai,S_W191_001,12.919089,80.198582,241,1214,1000,358.6,3,No,33.4,4,100.0,Full
APT_09360,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Anna Salai,Anna Salai,S_W191_002,12.918782,80.198425,265,805,660,221.22,4,No,32.1,3,100.0,Full
APT_09361,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Anna Salai,Anna Salai,S_W191_004,12.915632,80.197584,221,442,660,132.01,2,No,28.5,0,57.9,Medium
APT_09362,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Anna Salai,Anna Salai,S_W191_005,12.913296,80.196423,285,847,240,439.22,0,No,27.5,5,100.0,Full
APT_09363,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Anna Salai,Anna Salai,S_W191_006,12.915291,80.196768,283,1405,240,650.7,4,No,31.8,1,100.0,Full
APT_09364,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Jaladianpet,Bharathiyar salai,S_W191_001,12.925844,80.202423,33,66,1000,35.98,0,No,32.8,4,4.1,Empty
APT_09365,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,PADMAVATHI NAGAR,Thirukkural Street,S_W191_001,12.913708,80.19757,116,351,1000,171.06,2,No,35.0,1,49.6,Medium
APT_09366,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Bathmavathi Nagar,Bathmavathi Nagar Main Road,S_W191_001,12.915225,80.198048,233,700,240,201.85,0,No,28.1,2,88.4,Full
APT_09367,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Jaladianpet,Veerathamman kovil West Street,S_W191_001,12.920177,80.199801,115,583,360,205.83,0,No,27.5,1,62.9,Medium
APT_09368,Apartment_Jaladianpet_N191,N14,N191,Jaladianpet,Jaladianpet,Veerathamman kovil West Street,S_W191_002,12.919724,80.200404,227,455,240,174.09,4,No,32.9,6,100.0,Full
APT_09369,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Visalakshi Nagar,Visalakshi Nagar 1st Street,S_W170_001,13.023146,80.20331,237,477,660,254.28,0,No,35.7,2,46.3,Medium
APT_09370,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Kalaimagal Nagar,Kalaimagal Nagar 1st Cross Street,G_W170_002,13.025161,80.204261,300,1205,1000,588.93,4,No,27.5,6,100.0,Full
APT_09371,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Kalaimagal Nagar,Kalaimagal Nagar 1st Cross Street,S_W170_001,13.025419,80.206298,112,232,1000,145.87,2,No,27.3,3,57.6,Medium
APT_09372,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Kalaimagal Nagar,Kalaimagal Nagar 1st Cross Street,S_W170_002,13.025172,80.204222,117,470,1000,144.86,1,No,34.7,2,31.8,Empty
APT_09373,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Kalaimagal Nagar,Kalaimagal Nagar 3rd Cross Street,G_W170_001,13.026005,80.205009,26,79,360,49.41,4,No,27.2,2,85.3,Full
APT_09374,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Kalaimagal Nagar,Kalaimagal Nagar 3rd Cross Street,S_W170_001,13.026028,80.204986,100,391,240,132.18,0,No,29.0,5,64.3,Medium
APT_09375,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Jothi Thottam Slum Main Road,S_W170_001,13.060654,80.265438,98,199,1000,77.09,3,No,35.9,5,71.9,Full
APT_09376,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_001,13.023382,80.206774,147,581,360,153.29,3,Yes,33.6,6,100.0,Full
APT_09377,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_001,13.022957,80.206683,138,549,240,202.37,1,Yes,27.0,0,100.0,Full
APT_09378,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_001,13.019398,80.206187,260,521,1000,171.87,1,No,35.4,4,54.2,Medium
APT_09379,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_001,13.016177,80.205101,237,702,360,236.5,0,No,34.1,1,78.2,Full
APT_09380,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_002,13.018188,80.205695,224,452,120,216.45,0,No,35.7,6,100.0,Full
APT_09381,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_002,13.019408,80.206167,21,37,1000,20.81,0,No,28.8,1,22.1,Empty
APT_09382,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_002,13.018198,80.205816,152,608,240,333.17,2,No,32.0,0,100.0,Full
APT_09383,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_003,13.016172,80.205092,225,672,240,390.87,2,No,28.6,2,100.0,Full
APT_09384,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Jawaharlal Nehru Road,S_W170_004,13.022317,80.2063,88,437,500,237.09,2,No,29.3,6,84.8,Full
APT_09385,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 4th Cross Street,G_W170_001,13.014544,80.211888,139,415,240,265.85,3,Yes,32.1,4,100.0,Full
APT_09386,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 4th Cross Street,S_W170_001,13.01454,80.211893,224,887,660,228.3,1,Yes,29.0,4,45.8,Medium
APT_09387,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 4th Cross Street,S_W170_002,13.015142,80.212822,243,966,660,623.22,3,No,29.0,4,100.0,Full
APT_09388,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 5th Cross Street,S_W170_002,13.017106,80.209279,260,1046,500,432.97,3,Yes,30.5,1,100.0,Full
APT_09389,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 5th Cross Street,S_W170_002,13.015578,80.209837,140,692,240,305.26,4,No,25.3,6,100.0,Full
APT_09390,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 5th Cross Street,S_W170_002,13.015949,80.212063,132,528,360,253.94,3,No,35.8,0,100.0,Full
APT_09391,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 5th Cross Street,S_W170_002,13.015913,80.211979,127,500,240,126.7,0,No,33.9,2,54.6,Medium
APT_09392,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 5th Cross Street,S_W170_002,13.016267,80.20934,207,829,1000,267.51,2,Yes,29.8,5,55.1,Medium
APT_09393,Apartment_Guindy_N170,N13,N170,Guindy,Labour Colony,Labour Colony 5th Cross Street,S_W170_002,13.017135,80.208471,137,414,660,177.35,3,Yes,33.1,6,72.5,Full
APT_09394,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Poomagal Nagar,Poomagal 2nd Street,S_W170_001,13.01647,80.203117,132,527,120,293.96,0,No,36.0,1,100.0,Full
APT_09395,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Munuswamy Street,S_W170_001,13.019793,80.200953,67,341,500,203.93,0,No,30.2,6,39.7,Empty
APT_09396,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Munuswamy Street,S_W170_002,13.019766,80.200933,154,611,660,188.86,0,No,32.7,0,37.0,Empty
APT_09397,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Jothi Nagar,Jothi Nagar 1st Street,G_W170_001,13.023864,80.203289,86,345,500,122.54,0,No,25.0,3,44.8,Medium
APT_09398,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Hospital Road,S_W170_001,13.017778,80.205523,167,329,120,162.18,4,No,35.5,1,100.0,Full
APT_09399,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Central Excise Colony Street,S_W170_001,13.017781,80.205532,269,807,120,318.28,1,Yes,26.0,6,100.0,Full
APT_09400,Apartment_Saidapet_N170,N13,N170,Saidapet,Neruppumedu,Neruppu Medu Slum Lanes,S_W170_001,13.065831,80.267127,237,465,660,171.66,0,Yes,33.6,0,38.8,Empty
APT_09401,Apartment_Saidapet_N170,N13,N170,Saidapet,Neruppumedu,Neruppu Medu Slum Lanes,S_W170_002,13.066119,80.268735,154,303,500,122.21,2,No,29.9,4,52.5,Medium
APT_09402,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Vinayagapuram Slum Lanes,S_W170_001,13.081496,80.275383,294,886,500,470.15,1,No,31.7,1,100.0,Full
APT_09403,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Vinayagapuram Slum Lanes,G_W170_001,13.081646,80.275165,295,891,240,293.53,4,No,31.2,0,100.0,Full
APT_09404,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,Mount Road 3rd Lane,S_W170_001,13.060807,80.265281,144,571,240,156.89,0,No,29.0,3,79.6,Full
APT_09405,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,Mount Road 3rd Lane,S_W170_002,13.061127,80.265229,234,1165,360,292.86,4,Yes,35.4,1,100.0,Full
APT_09406,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,"33 Feet Wide Road At Pre.No.110, Mount Road",S_W170_001,13.061732,80.265982,116,576,500,265.34,1,No,27.7,3,75.4,Full
APT_09407,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,"33 Feet Wide Road At Pre.No.110, Mount Road",S_W170_002,13.062613,80.267057,266,793,360,277.56,1,Yes,26.8,2,100.0,Full
APT_09408,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,"33 Feet Wide Road At Pre.No.110, Mount Road",S_W170_003,13.06329,80.267602,124,382,1000,181.32,2,No,34.7,3,54.0,Medium
APT_09409,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Costoms Colony Street,S_W170_001,13.074388,80.276428,92,371,240,223.49,4,No,27.5,1,100.0,Full
APT_09410,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Costoms Colony Street,G_W170_001,13.076349,80.276238,57,169,360,62.1,1,Yes,25.3,5,44.8,Medium
APT_09411,Apartment_Saidapet_N170,N13,N170,Saidapet,West Saidapet,Hospital Road 1st Lane,S_W170_001,13.074388,80.276428,256,1279,240,413.66,1,No,25.9,6,100.0,Full
APT_09412,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ambal Nagar,Kattabomman Street,S_W170_001,13.01813,80.203431,103,515,120,129.07,3,No,28.3,0,100.0,Full
APT_09413,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Muthuramalingam Street,S_W170_001,13.020029,80.201955,248,993,360,638.04,3,No,34.5,2,100.0,Full
APT_09414,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Dhanakotti Raja Street,G_W170_001,13.019448,80.199935,44,86,120,39.28,1,No,32.0,6,65.9,Medium
APT_09415,Apartment_Guindy_N170,N13,N170,Guindy,Arulyammanpet,Arulayammanpet Cross Street,S_W170_001,13.016602,80.212923,160,650,360,371.04,0,No,25.5,6,100.0,Full
APT_09416,Apartment_Guindy_N170,N13,N170,Guindy,Arulyammanpet,Arulayammanpet Cross Street,S_W170_003,13.016647,80.212986,140,696,500,412.89,3,No,30.4,6,100.0,Full
APT_09417,Apartment_Saidapet_N170,N13,N170,Saidapet,Neruppumedu,Neruppu Medu Slum Main Road,S_W170_001,13.018438,80.206027,143,284,360,184.06,4,No,31.5,0,100.0,Full
APT_09418,Apartment_Saidapet_N170,N13,N170,Saidapet,Neruppumedu,Neruppu Medu Slum Main Road,S_W170_002,13.018438,80.206027,67,124,660,73.64,3,No,33.7,6,66.2,Medium
APT_09419,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Kathipara Road,G_W170_001,13.013224,80.213739,40,160,240,58.82,4,No,30.8,0,82.3,Full
APT_09420,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Kathipara Road,S_W170_001,13.013221,80.213765,117,358,360,170.32,1,Yes,28.1,1,77.6,Full
APT_09421,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Kathipara Road,S_W170_001,13.015197,80.214947,152,618,1000,392.49,4,Yes,36.0,3,100.0,Full
APT_09422,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Kathipara Road,S_W170_002,13.013203,80.213788,242,725,240,364.93,4,Yes,27.1,6,100.0,Full
APT_09423,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Pumping Station Road,S_W170_001,13.064912,80.267427,149,737,500,410.97,4,No,35.6,3,100.0,Full
APT_09424,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Pumping Station Road,G_W170_001,13.065555,80.267305,89,272,660,166.64,4,No,26.5,5,73.3,Full
APT_09425,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Poonthamallee Road,G_W170_001,13.021093,80.204713,93,282,360,139.72,1,No,30.2,3,46.5,Medium
APT_09426,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Poonthamallee Road,G_W170_002,13.021323,80.205248,191,392,240,206.58,0,Yes,25.3,3,100.0,Full
APT_09427,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Poonthamallee Road,G_W170_003,13.019454,80.199924,142,284,660,137.83,3,No,34.7,0,68.5,Medium
APT_09428,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ambal Nagar,Vivekanandar Street,S_W170_004,13.017883,80.20441,273,536,120,206.6,3,Yes,29.9,6,100.0,Full
APT_09429,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Sathiya Nagar,Sathiya Nagar Main Road,G_W170_001,13.017484,80.202329,143,723,240,252.7,3,Yes,34.6,0,100.0,Full
APT_09430,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Sathiya Nagar,Sathiya Nagar Main Road,S_W170_002,13.016198,80.201671,179,541,360,272.35,3,No,33.9,1,100.0,Full
APT_09431,Apartment_Guindy_N170,N13,N170,Guindy,Arulyammanpet,Arulayammanpet 2nd Street,S_W170_001,13.016304,80.214987,37,80,240,51.4,0,No,26.3,5,18.2,Empty
APT_09432,Apartment_Guindy_N170,N13,N170,Guindy,Arulyammanpet,Arulayammanpet 2nd Street,S_W170_001,13.016413,80.214148,74,214,500,131.92,3,No,24.7,4,74.0,Full
APT_09433,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,Mount Road 2nd Lane,S_W170_001,13.064912,80.267427,258,1031,500,344.3,2,No,35.0,2,99.4,Full
APT_09434,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,Mount Road 2nd Lane,S_W170_002,13.064912,80.267427,116,579,1000,339.93,0,Yes,30.7,1,44.3,Medium
APT_09435,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,V.O.C. Street,S_W170_001,13.017907,80.203855,138,685,500,177.03,4,No,34.2,1,100.0,Full
APT_09436,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Sathiya Nagar,Sathiya Nagar 2nd Street,G_W170_001,13.016013,80.201468,185,377,500,183.14,0,Yes,32.3,1,50.3,Medium
APT_09437,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Sathiya Nagar,Sathiya Nagar 2nd Street,S_W170_001,13.016027,80.201458,36,173,660,107.63,1,No,33.2,5,41.1,Medium
APT_09438,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Sidco Industrial Estate,Parthasarathy Koil Mandapam Street,S_W170_001,13.021713,80.206429,162,477,240,302.29,1,No,29.8,5,100.0,Full
APT_09439,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Sidco Industrial Estate,Parthasarathy Koil Mandapam Street,S_W170_002,13.022197,80.206464,117,579,360,284.42,3,No,32.8,4,100.0,Full
APT_09440,Apartment_Saidapet_N170,N13,N170,Saidapet,Saidapet,Anusuya Mandapam,S_W170_001,13.08265,80.272661,61,132,660,66.31,0,No,35.0,4,10.6,Empty
APT_09441,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,Mount Road 1st Lane,S_W170_001,13.064912,80.267427,137,540,240,219.22,1,No,32.5,2,99.4,Full
APT_09442,Apartment_Guindy_N170,N13,N170,Guindy,Mount Road,Mount Road 1st Lane,S_W170_002,13.064912,80.267427,145,727,240,392.18,1,No,35.2,4,100.0,Full
APT_09443,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Reddy 2nd Street,S_W170_001,13.017659,80.206927,72,137,240,47.71,2,Yes,26.9,6,61.5,Medium
APT_09444,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Achudhan Nagar,Achudhan Nagar 1st Street,G_W170_001,13.02028,80.202212,172,858,1000,226.12,4,No,33.6,2,86.4,Full
APT_09445,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Achudhan Nagar,Achudhan Nagar 1st Street,S_W170_001,13.020272,80.202218,229,459,360,268.11,1,No,30.4,3,100.0,Full
APT_09446,Apartment_Ekkattuthangal_N170,N13,N170,Ekkattuthangal,Ekkattuthangal,Cart Track Road,G_W170_001,13.021873,80.203247,95,465,240,127.48,1,No,24.7,6,65.5,Medium
APT_09447,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,Old Nagireddy Thottam,S_W170_001,13.018756,80.211414,291,1159,660,597.91,2,No,31.7,1,100.0,Full
APT_09448,Apartment_Guindy_N170,N13,N170,Guindy,Sidco Industrial Estate,New Nagireddy Thottam,S_W170_001,13.019455,80.209829,192,962,1000,408.63,1,No,31.5,3,70.1,Full
APT_09449,Apartment_Saidapet_N171,N13,N171,Saidapet,Saidapet,Subway Lane(South),G_W171_001,13.028095,80.226204,237,1175,120,314.08,4,No,35.9,4,100.0,Full
APT_09450,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Venkatapuram Slum 6th Street,G_W171_001,13.013791,80.226277,39,117,1000,36.73,1,No,31.8,2,20.6,Empty
APT_09451,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Venkatapuram Slum 6th Street,G_W171_002,13.012308,80.226364,235,707,660,205.23,0,Yes,25.6,0,40.9,Medium
APT_09452,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Venkatapuram Slum 6th Street,G_W171_003,13.01256,80.225698,114,450,1000,151.09,2,Yes,35.9,1,65.3,Medium
APT_09453,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Venkatapuram Slum 6th Street,G_W171_004,13.011105,80.224919,219,431,120,217.27,0,No,27.8,6,100.0,Full
APT_09454,Apartment_Nandanam_N171,N13,N171,Nandanam,West Cit Nagar,I Cross Street(West C.I.T. Nagar),G_W171_001,13.027879,80.227904,246,738,120,352.95,3,Yes,32.4,1,100.0,Full
APT_09455,Apartment_Saidapet_N171,N13,N171,Saidapet,Appavoo Nagar,Bharathidasan I Cross Street,G_W171_001,13.026742,80.226142,90,185,360,78.29,4,No,31.2,6,89.7,Full
APT_09456,Apartment_Saidapet_N171,N13,N171,Saidapet,Appavoo Nagar,Bharathidasan I Cross Street,G_W171_002,13.026772,80.226033,92,450,1000,264.25,4,No,28.3,5,84.4,Full
APT_09457,Apartment_Saidapet_N171,N13,N171,Saidapet,Little Mount,Taluk Office Road,G_W171_001,13.013348,80.226731,36,69,360,38.03,4,No,28.9,4,87.2,Full
APT_09458,Apartment_Saidapet_N171,N13,N171,Saidapet,Little Mount,Taluk Office Road,G_W171_002,13.012987,80.227193,190,580,660,303.39,2,No,31.8,2,88.9,Full
APT_09459,Apartment_Nandanam_N171,N13,N171,Nandanam,Cit Nagar,School Road,G_W171_002,13.030471,80.237498,237,708,240,346.6,3,No,34.5,2,100.0,Full
APT_09460,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Velachery Main Road,G_W171_001,13.011908,80.223486,135,401,360,211.91,1,No,35.4,2,92.9,Full
APT_09461,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Velachery Main Road,G_W171_002,13.012485,80.223804,65,330,1000,112.41,4,No,35.9,2,72.9,Full
APT_09462,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Velachery Main Road,G_W171_003,13.013501,80.224298,108,540,360,191.12,0,Yes,25.4,2,64.2,Medium
APT_09463,Apartment_Saidapet_N171,N13,N171,Saidapet,Venkatapuram,Velachery Main Road,G_W171_004,13.014555,80.224969,133,530,660,195.7,0,No,26.3,2,36.9,Empty
APT_09464,Apartment_Saidapet_N171,N13,N171,Saidapet,Jothiammal Nagar,Jothiammal Nagar 2nd Street,G_W171_001,13.019811,80.227827,277,1391,500,760.08,4,No,26.5,2,100.0,Full
APT_09465,Apartment_Nandanam_N171,N13,N171,Nandanam,West Cit Nagar,Iii Cross Street(West C.I.T. Nagar),G_W171_001,13.026119,80.229963,54,98,240,41.45,1,No,35.7,2,37.0,Empty
APT_09466,Apartment_Nandanam_N171,N13,N171,Nandanam,West Cit Nagar,Iii Cross Street(West C.I.T. Nagar),G_W171_002,13.0269,80.229633,116,584,1000,370.14,1,No,25.2,3,45.7,Medium
APT_09467,Apartment_Nandanam_N171,N13,N171,Nandanam,Cit Nagar,Model Hutment Road,G_W171_001,13.030218,80.236424,199,395,1000,105.1,3,No,32.4,3,59.8,Medium
APT_09468,Apartment_Nandanam_N171,N13,N171,Nandanam,Cit Nagar,Model Hutment Road,G_W171_002,13.028681,80.234572,86,180,660,72.59,1,No,35.5,6,41.1,Medium
APT_09469,Apartment_Nandanam_N171,N13,N171,Nandanam,Panpet,Panpet I Street,G_W171_001,13.025968,80.231435,268,541,360,168.73,3,Yes,30.9,1,100.0,Full
APT_09470,Apartment_Saidapet_N171,N13,N171,Saidapet,Little Mount,Bishop Colony,G_W171_001,13.015128,80.226888,275,559,360,322.28,2,No,24.1,6,100.0,Full
APT_09471,Apartment_Guindy_N171,N13,N171,Guindy,Rajbhavan,Sardar Patel Road,G_W171_001,13.01104,80.224127,126,622,240,274.83,3,No,24.8,5,100.0,Full
APT_09472,Apartment_Nandanam_N171,N13,N171,Nandanam,Panpet,Panpet Ii Street,G_W171_001,13.025107,80.231,229,680,500,338.64,0,No,32.5,6,78.5,Full
APT_09473,Apartment_Saidapet_N171,N13,N171,Saidapet,Sastri Nagar,Sastri Nagar Main Road,G_W171_001,13.027854,80.227077,232,1168,240,571.36,3,No,28.8,5,100.0,Full
APT_09474,Apartment_Saidapet_N171,N13,N171,Saidapet,Sastri Nagar,Sastri Nagar Main Road,G_W171_002,13.026867,80.226762,211,631,240,177.71,1,No,30.1,4,98.8,Full
APT_09475,Apartment_Saidapet_N171,N13,N171,Saidapet,Appavoo Nagar,Railway Border Ii Street(Appavoo Nagar),G_W171_001,13.026631,80.225218,72,151,120,85.09,2,No,24.5,2,100.0,Full
APT_09476,Apartment_Saidapet_N171,N13,N171,Saidapet,Appavoo Nagar,Railway Border Ii Street(Appavoo Nagar),G_W171_002,13.027012,80.225523,33,103,360,59.62,4,No,34.8,6,84.3,Full
APT_09477,Apartment_Saidapet_N171,N13,N171,Saidapet,Srinagar Colony,"South Avenue, Srinagar Colony",G_W171_001,13.01258,80.227716,117,234,660,115.36,2,No,34.9,5,51.1,Medium
APT_09478,Apartment_Saidapet_N171,N13,N171,Saidapet,Srinagar Colony,"South Avenue, Srinagar Colony",G_W171_002,13.012204,80.229847,56,158,660,57.26,0,Yes,31.2,2,27.9,Empty
APT_09479,Apartment_Saidapet_N171,N13,N171,Saidapet,Srinagar Colony,"South Avenue, Srinagar Colony",G_W171_003,13.012035,80.230714,102,399,1000,215.32,2,No,29.7,1,58.5,Medium
APT_09480,Apartment_Saidapet_N171,N13,N171,Saidapet,Srinagar Colony,"East Mada Street, Srinagar Colony",G_W171_001,13.012503,80.230914,199,1000,500,530.27,1,No,28.7,1,100.0,Full
APT_09481,Apartment_Saidapet_N171,N13,N171,Saidapet,Srinagar Colony,"East Mada Street, Srinagar Colony",G_W171_002,13.013473,80.23114,185,732,1000,450.19,2,No,26.4,4,100.0,Full
APT_09482,Apartment_T.Nagar_N171,N13,N171,T.Nagar,Kaveri Nagar,70 Feet Road,G_W171_001,13.029876,80.227407,78,146,660,43.35,1,Yes,35.3,6,26.7,Empty
APT_09483,Apartment_T.Nagar_N171,N13,N171,T.Nagar,Kaveri Nagar,70 Feet Road,G_W171_002,13.029328,80.227324,24,90,660,55.25,3,No,29.9,6,54.2,Medium
APT_09484,Apartment_T.Nagar_N171,N13,N171,T.Nagar,Kaveri Nagar,70 Feet Road,G_W171_003,13.028614,80.227168,83,341,500,206.25,1,No,25.3,5,54.6,Medium
APT_09485,Apartment_Nandanam_N171,N13,N171,Nandanam,West Cit Nagar,East Road(West C.I.T. Nagar),G_W171_001,13.028744,80.230203,147,297,120,109.6,2,Yes,33.5,5,100.0,Full
APT_09486,Apartment_Nandanam_N171,N13,N171,Nandanam,West Cit Nagar,South Road(West C.I.T. Nagar),G_W171_001,13.026525,80.228263,238,1195,360,641.09,4,Yes,35.7,2,100.0,Full
APT_09487,Apartment_Nandanam_N171,N13,N171,Nandanam,West Cit Nagar,Ii Cross Street(West C.I.T. Nagar),G_W171_001,13.027329,80.227841,122,613,1000,217.91,3,No,27.4,5,62.1,Medium
